content,tags
"voguekorea
#협찬 #VogueDigitalCover #NewJeans
NewJeans, Back to the Future!

“처음 접하는 사람에게는 새로운 매력으로 다가가고 이미 경험한 사람에게는 반가움을 전할 수 있다는 게 가장 큰 매력인 것 같아요. 계속해서 여러 해석을 할 수 있다는 점도요!” 뉴진스가 표현하는 레트로, 친근하고 그리운 동시에 무한히 새로운 매력에 대하여.

digital director MINJI KWON
fashion editor EUNJI SHIN
photographer HYAE W. KANG
stylist YUMI CHOI
hair GABE
makeup SOL LEE
interview DONGSUN AN
set BLUE FAST
design DAHYE HAN
-
@nikeseoul @newjeans_official #나이키 #레트로러닝 #나이키보메로롬 #나이키V2K고어텍스 #Nike #RetroRunning #NikeVomeroRoam #NikeV2KGTX #뉴진스 #Minji #Hanni #Danielle #Haerin #Hyein
수정됨 · 2주","['#협찬', '#VogueDigitalCover', '#NewJeans', '#나이키', '#레트로러닝', '#나이키보메로롬', '#나이키V2K고어텍스', '#Nike', '#RetroRunning', '#NikeVomeroRoam', '#NikeV2KGTX', '#뉴진스', '#Minji', '#Hanni', '#Danielle', '#Haerin', '#Hyein']"
"gamseongdom_swim
#나이키 #드리피플라워 #레이스업 #드림클라우드 #컷아웃

✔나이키 드리피플라워 (더스티 카투스) 레이스업 28 / 드림클라우드 웜멀티 컷아웃 28
✔163/54/143
✔상체가 좀 더 발달된 스트레이트 체형
✔여름뮤트+가을뮤트 그 어딘가의 퍼컬
(퍼컬 상관없이 막 입어요.)

어제 올려야했는데 너무 아파서 오늘 오후 되어서야 정신을 차렸습니다...🥹기다려주신 모든 분들 사랑합니다🫶

레이스업 첫 영접입니다✊
드림클라우드 핑크가 레이스업으로 나왔더라면 드리피플라워는 안샀을텐데 아쉬운 마음 🥹 크흡

레이스업 28 엉덩이에 물이 좀 들어오지만 잘 맞습니다!
26도 우겨넣을 수 있을 것 같다는 생각이 좀 들었슴다 🤔 궁댕이 살을 찌워야하나..
컷아웃은 흉통이 딱맞아서 토르소는 26까지도 들어가는데 흉통이 마이 ^^ 힘들어서 28로 그대로 갑니다! (근데 의외로 컷아웃은 엉덩이 물 들어옴이 거의 없어요.. 레이스업 프린트가 좀 크게나왔을까요..?)

궁댕이 커버리지는 레이스업은 페리랑 비슷한거같아요! 페리보다 커버리지가 좀 더 없다는 평도 있던데 타이백이 허리춤까지 내려와서 시선이 분산되는 효과도 있는 것 같습니다.

이번 포인트는 안감이 블랙이 아니라는 점이구요! 블랙 안감이었으면 두개 다 안들였을 것 같은데🫢🫢

드리피플라워는 안감이 오로라그린과 흡사하고, 드림클라우드 핑크는 안감이 자주색 이라 들였습니다 🤩
그래서 둘 다 입수했을 때, 보이는 색감 거의 그대로! 여서 너무 만족스러웠어요 🩵🩷🩵🩷

입수 컬러는 추후에 스토리로 올려볼게요?! 🥳🥳
17주","['#나이키', '#드리피플라워', '#레이스업', '#드림클라우드', '#컷아웃']"
"lady_good_tip
어디에도 찰떡인 가을 데일리 신발🤎
@@데일리룩에 다 어울려,,✨
.
오늘의 꿀팁은👉 @lady_good_tip
.
#데일리 #데일리룩 #신발 #아디다스 #나이키 #가젤 #가을화 #가을신발 #커플신발 #추천
8주","['#데일리', '#데일리룩', '#신발', '#아디다스', '#나이키', '#가젤', '#가을화', '#가을신발', '#커플신발', '#추천']"
"shoes_truck
_
나이키 브이투케이 런 실버&화이트 🩶🤍

브이투케이 런의 인기가 어마어마하더니 또 화이트&실버가 나와버렸지요!!!!
요거 그냥 완전 여름컬러 아니냐구요🫢
화이트나 데님원피스에 요거 신고 여행가세요🤍 인증샷 찍으면 넘 예쁘겠죠 📷

뉴컬러이니 얼른 주문해서 신어주세요🔎

#나이키브이투케이런
35주",['#나이키브이투케이런']
"good_tip_unni
흔하지 않은 나이키템 알려줌~!
@@가방 넘 예쁜데...?
.
꿀팁 더 알고싶으면 @good_tip_unni 팔로하기♥
.
#가방 #나이키 #나이키가방 #나이키템 #데일리 #데일리스타그램 #패션 #나이키신발 #신발 #나이키운동복 #운동복 #운동복추천 #꿀팁
23주","['#가방', '#나이키', '#나이키가방', '#나이키템', '#데일리', '#데일리스타그램', '#패션', '#나이키신발', '#신발', '#나이키운동복', '#운동복', '#운동복추천', '#꿀팁']"
"menwgirl
색감존예✨ 소유욕 폭팔하는 #나이키 #덩크로우 🌈
@@너랑 깔별로 커플신발 하고싶쟈나 🥺❤

🛒 프로필 링크에 구매처 찾아뒀어요!



#나이키덩크 #나이키덩크로우 #나이키운동화추천 #나이키신발추천 #나이키운동화 #나이키덩크하이 #커플신발추천 #커플신발 #남친신발선물 #여친신발선물 #남친신발추천 #여친신발추천 #나이키커플신발 #커플운동화 #커플운동화추천 #나이키커플운동화 #여친선물추천 #남친선물추천 #럽스타그램 #일상 #공감 #데일리 #패션스타그램 #코덕스타그램 #일상스타그램 #공감스타그램
182주","['#나이키', '#덩크로우', '#나이키덩크', '#나이키덩크로우', '#나이키운동화추천', '#나이키신발추천', '#나이키운동화', '#나이키덩크하이', '#커플신발추천', '#커플신발', '#남친신발선물', '#여친신발선물', '#남친신발추천', '#여친신발추천', '#나이키커플신발', '#커플운동화', '#커플운동화추천', '#나이키커플운동화', '#여친선물추천', '#남친선물추천', '#럽스타그램', '#일상', '#공감', '#데일리', '#패션스타그램', '#코덕스타그램', '#일상스타그램', '#공감스타그램']"
"matsu_magazine
파스텔톤 낭낭한 베이비 블루에
블루&블랙 포인트로 색조합 조녜라는
#나이키 줌 보메로5 블루 틴트💙
@@ 데일리로 신기 딱 쥬아!
.
📌프로필에 구매링크 있어요😘!
43주",['#나이키']
"curation_club
남들과 다른 선택, 이번 주 신발 발매 소식 6선 👟

<큐레이션 클럽>이 이번 주에도 독특한 신발 소식을 모아 왔습니다.
이번 리스트는 기본적인 디자인에 특별한 디테일을 더해, 클론룩을 피할 수 있는 아이템들로 구성했는데요.

낮은 채도의 컬러로 범용성이 좋아 보이는 나이키의 새로운 샥스와 제리 로렌조가 디자인한 아디다스 농구화, 스트릿 무드가 돋보이는 닥터마틴 로퍼까지 다양한 취향을 만족시킬 만한 신발들을 준비했습니다.

@curation_club 팔로우하고 추후 발매 소식을 받아보세요!

📌 11월 3주 차
- 나이키 에어 맥스 썬더 옵스큐라
- SNS X 살로몬 XT-6 고어-텍스 아몬드 밀크
- 나이키 샥스 라이드 2 아이언 그레이 앤 앤트러사이트
- 아디다스 X 피어 오브 갓 베스킷볼 나이트 브라운
- 컨버스 X 골프 르 플레르 대릴 척 70
- 닥터마틴 X 네이버후드
- 닥터마틴 X MM6
6일",[]
"today_good_tip
나이키 진심인 사람들 눈 돌아갈
나이키 파스텔톤 추천템💛
@@이 가방 너무 귀여워ㅠㅠㅠ
⠀
⠀
⠀
⠀
#나이키 #나이키추천템 #나이키가방 #나이키신발 #나이키추천 #나이키맨투맨 #나이키집업 #파스텔 #파스텔톤 #파스텔덕후 #나이키덕후 #운동 #맨투맨추천 #데일리 #데일리템 #추천템 #일상 #일상복 #편안옷 #꾸안꾸 #정보 #꿀팁 #커플템 #우정템
39주","['#나이키', '#나이키추천템', '#나이키가방', '#나이키신발', '#나이키추천', '#나이키맨투맨', '#나이키집업', '#파스텔', '#파스텔톤', '#파스텔덕후', '#나이키덕후', '#운동', '#맨투맨추천', '#데일리', '#데일리템', '#추천템', '#일상', '#일상복', '#편안옷', '#꾸안꾸', '#정보', '#꿀팁', '#커플템', '#우정템']"
"croket_official
🖤요즘 입소문 타는 조녜 블랙슈즈🖤
어디에나 휘뚤마뚤 신기 좋은 데일리템이야˚‧｡♡｡‧˚
@@무채색러버라면 일단 저장!( •̀ω•́ )و✧

👟 나이키/아식스/오니츠카/뉴발란스 등!
👟 화면을 터치하면 제품 태그가 떠요!
ㅤㅤㅤㅤㅤㅤ
#블랙 #블랙코디 #블랙슈즈 #나이키 #오니츠카타이거 #아디다스 #온러닝 #뉴발란스
8주","['#블랙', '#블랙코디', '#블랙슈즈', '#나이키', '#오니츠카타이거', '#아디다스', '#온러닝', '#뉴발란스']"
"un_ni_tip
파스텔톤 낭낭한 베이비 블루에
블루&블랙 포인트로 색조합 조녜라는
#나이키 줌 보메로5 블루 틴트💙
@@ 데일리로 신기 딱 쥬아!
.
📌프로필에 구매링크 있어요😘!
23주",['#나이키']
"for_you_tip
실물이 미쳐버린 요즘 핫한 스니커즈 추천 모음👟👍
가을 겨울에 신기 딱 좋다💕
@@된장포스,,좀 탐나는데??
⠀
⠀
⠀
⠀
⠀
#가을신발 #겨울신발 #패션 #위시리스트 #신발추천 #아디다스 #아식스 #된장포스 #에어포스 #나이키 #나이키운동화 #스니커즈 #뉴발란스 #뉴발 #스니커즈추천 #운동화추천 #가을패션 #겨울패션 #운동화모음 #커플신발 #예쁜운동화 #핫한신발 #유행 #커플템
45주","['#가을신발', '#겨울신발', '#패션', '#위시리스트', '#신발추천', '#아디다스', '#아식스', '#된장포스', '#에어포스', '#나이키', '#나이키운동화', '#스니커즈', '#뉴발란스', '#뉴발', '#스니커즈추천', '#운동화추천', '#가을패션', '#겨울패션', '#운동화모음', '#커플신발', '#예쁜운동화', '#핫한신발', '#유행', '#커플템']"
"9.hyxn
실물이 더 이뻤던 아이템 나이키 스피리돈편.☺️
안녕하세요 구현입니다🙇‍♂️
오늘은 요즘 핫한 주우재님도 즐겨 신고 저도 올 여름 잘산템인 나이키 줌 스피리돈의 이쁜 착샷들과 디테일 컷으로 올려보네요ㅎㅎㅎ 디엠으로 많은 분들이 원하셨던 신발이고 코디법도 많이 물어봐 주셔서 넘기시면 참고되실 수 있게 준비해 봤습니다!!🥰

나이키 중에서도 실버 컬러감이라 봄여름가을에 시원하고 어디에도 매칭이 잘 되는 편이며 쉐입도 얄쌍하게 빠져서 버뮤다, 나일론 팬츠, 데님류에도 너무 잘 어울리더라구요!!🙏
모든 분들이 이 게시물 보시고 코디에 참고되셨으면 좋겠습니다☺️

다음에는 또 도움 되실만한 게시물로 금방 또 달려오겠습니다 :)

+ 사진 속의 코디는 댓글로 문의 주시면 상품 업데이트시 안내 DM 보내드리겠습니다😄

항상 감사드립니다!!❤️
17주",[]
"daily.all_
돈만 많으면 종류별로 다 갖고 싶은
나이키 조녜 운동화 추천o(*°▽°*)o
누가 나 사주면 징짜 조켔따~~~☆★
사주는건 @@바로 너💕

👟컨버스색깔 추천이 궁금하다면?! 👉 @daily.all_

#나이키 #데일리운동화 #나이키운동화 #나이키추천 #데일리 #일상 #데일리템 #커플운동화 #커플템 #존예운동화 #예쁜운동화 #런닝화 #나이키매니아 #나이키에어모나크 #깔끔 #예쁜신발 #신발추천 #운동화추천 #운동화모음
수정됨 · 144주","['#나이키', '#데일리운동화', '#나이키운동화', '#나이키추천', '#데일리', '#일상', '#데일리템', '#커플운동화', '#커플템', '#존예운동화', '#예쁜운동화', '#런닝화', '#나이키매니아', '#나이키에어모나크', '#깔끔', '#예쁜신발', '#신발추천', '#운동화추천', '#운동화모음']"
"fashionandstyle.official
이청아의 나이키 운동화 정보👟🤍
나이키 V2K RUN 실버💨 편하고 예뻐 @손민수해야지🛍️

#나이키 #나이키운동화 #운동화 #운동화추천 #운동화코디 #스니커즈 #러닝화
41주","['#나이키', '#나이키운동화', '#운동화', '#운동화추천', '#운동화코디', '#스니커즈', '#러닝화']"
"nawonny
저에겐 병이 있어요.. 지네병 🐛👟❤️
요즘 자주 신는 운동화만 모아서 정보공유 〰️〰️
#운동화추천
수정됨 · 36주",['#운동화추천']
"unboxing_note
📝 정가랑 거의 차이없는 유니크한 가성비 신발 알려드릴께요 🔥

✅ NIKE @nike
👞 Killshot 2 Black Baroque Brown
💰 ₩107,000

전세계 모든 꿀템을 알려 드립니다.
@unboxing_note
1주",[]
"polobychance
⠀
✅UPDATE✅
🔖국내매장) 나이키 우먼 오버사이즈핏 크롭 맨투맨(4컬러)
⠀
⠀
⠀
그린컬러 빼놓을수 없지,,,🫶🏻
마지막 색상까지 추가 업뎃 되었어요:)
⠀
함께코디한 팬츠도 스토어 제품이에요!
🔖바이찬스)딥블루 진청 반바지
⠀
⠀
스토어에서 구매 가능하세요🛒
⠀
⠀
#nike#나이키#맨투맨#맨투맨코디#볼캡#모자코디 #캐주얼룩#여행룩#여자코디#여친룩
#dailylook#ootdfashion#ootd
8주","['#nike', '#나이키', '#맨투맨', '#맨투맨코디', '#볼캡', '#모자코디', '#캐주얼룩', '#여행룩', '#여자코디', '#여친룩', '#dailylook', '#ootdfashion', '#ootd']"
"onl_ootd_
밖에 나가면 꼭 보이는 가방모음🔥👜
@@넌 몇 개 있음?ㅋㅋㅋㅋ

#가방 #데일리백 #가방추천
#자라 #코스 #카디널레드 #이마트
#스타벅스 #롱샴 #마뗑킴
#드래곤디퓨전 #나이키
22주","['#가방', '#데일리백', '#가방추천', '#자라', '#코스', '#카디널레드', '#이마트', '#스타벅스', '#롱샴', '#마뗑킴', '#드래곤디퓨전', '#나이키']"
"honey.tip_
동할때 멋도 챙길 수 있는😎
멋쁨 뿜뿜 가방 모음(୨୧ ❛ᴗ❛)✧
@@운동은 안해도 갖고싶다ㅋㅋㅋㅋ

🍯예민함 테스트가 하고싶다면👉🏻@honey.tip_

#운동 #운동가방 #스포츠가방 #더플백 #꿀템 #꿀팁 #꿀정보 #아이다스 #나이키 #퀼팩 #언더아머 #언폴드 #디랩 #더플백브랜드 #스포츠가방브랜드 #헬스가방
72주","['#운동', '#운동가방', '#스포츠가방', '#더플백', '#꿀템', '#꿀팁', '#꿀정보', '#아이다스', '#나이키', '#퀼팩', '#언더아머', '#언폴드', '#디랩', '#더플백브랜드', '#스포츠가방브랜드', '#헬스가방']"
"kream.co.kr
요즘 셀럽들의 최애템 ’나이키 V2K 런 서밋 화이트 메탈릭 실버‘! 어떤 스타일에도 잘 어울리는 데일리 스니커즈를 찾고 있다면 런 서밋은 어떤가요? 🤔

📷 @rebeccahyldahl @sneakertigger
✔️ 이미지 내 태그 클릭 시 상품 상세 정보 확인 가능합니다.
✔️ 즉시 구매가는 12/13 오전 11시 기준입니다.
수정됨 · 49주",[]
"mumfelt8311
🎁 최상급(메이저퀄리티) + 정품동일구성품 출고 🎁
⭕️ 싸고 좋은퀄리티는 존재하지않습니다.
다만 저렴한마진으로 높은 퀄리티의 제품을
제공하는것이 제 소신입니다.

제가 컨택하는 제품들은 품질에있어서
“최고다” 라고 자신있게 말씀드릴수있으며
이쪽 시장에서는
누구보다 프로라고 자부 할수있습니다

퀄리티는 저에게 맡겨주시고 고객님들은
편하게 물건 봐주세요 🤗

🔥 문의는 프로필 하단 링크 클릭후 문의주세요 🔥

#나이키 #나이키모자
18주","['#나이키', '#나이키모자']"
"good_tip_100
올 여름 겟해야할 샌들 모음집! 커플로 맞춰신어도 존예임 🥰
•
•
•
#꿀팁백과 #샌들 #여름샌들 #커플샌들 #커플신발 #여름신발
#우포스 #나이키 #테바 #닥터마틴 #토리버치 #뉴발란스
#예루살렘샌들 #버켄스탁 #쪼리 #샌들추천 #커플샌들모음 #패션
129주","['#꿀팁백과', '#샌들', '#여름샌들', '#커플샌들', '#커플신발', '#여름신발', '#우포스', '#나이키', '#테바', '#닥터마틴', '#토리버치', '#뉴발란스', '#예루살렘샌들', '#버켄스탁', '#쪼리', '#샌들추천', '#커플샌들모음', '#패션']"
"cheongchun_baeggwa
심플 이즈 더 베스트 #나이키_에어맥스270
흰&검 조합 조녜라구ㅠ🖤
기본템으로 신고 다니기 넘 좋아보임

@@같이 신을 사람 구함ㅎ

#꿀팁 #생활꿀팁 #꿀팁공유 #공감 #유머 #청춘백과 #나이키 #나이키운동화 #나이키에어맥스 #나이키에어맥스270 #운동화추천 #봄운동화추천
190주","['#나이키_에어맥스270', '#꿀팁', '#생활꿀팁', '#꿀팁공유', '#공감', '#유머', '#청춘백과', '#나이키', '#나이키운동화', '#나이키에어맥스', '#나이키에어맥스270', '#운동화추천', '#봄운동화추천']"
